Time     | Pyro1    | Pyro2    | Temp     | Effort   | Gap      | Speed_V  | Speed_V0 | Speed_V1 | LeftCap  | RightCap | Moment   | Power    | GapCap   | SpeedCap | x(deb)   | x1(deb)  | length(deb)
46.1     | 29.42    | 26.76    | 1047.36  | 4517.8   | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 314.94   | 202.02   | 1        | 1        | 2331.38  | 2684.69  | 353.31  
46.2     | 29.78    | 27.53    | 1047.36  | 4526.25  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 310.95   | 201.16   | 1        | 1        | 2319.31  | 2674.69  | 355.38  
46.3     | 27.32    | 27.62    | 1047.36  | 4485.23  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 310.52   | 202.85   | 1        | 1        | 2307.24  | 2664.69  | 357.45  
46.4     | 26.27    | 26.68    | 1047.36  | 4458.72  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 305.51   | 205.08   | 1        | 1        | 2295.17  | 2654.69  | 359.52  
46.5     | 26.99    | 26.88    | 1047.36  | 4584.85  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 300.65   | 204.57   | 1        | 1        | 2283.1   | 2644.69  | 361.59  
46.6     | 28.33    | 27.98    | 1047.36  | 4454.22  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 304.04   | 204.16   | 1        | 1        | 2271.03  | 2634.69  | 363.66  
46.7     | 26.91    | 26.35    | 1047.36  | 4535.93  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 312.38   | 205.23   | 1        | 1        | 2258.97  | 2624.69  | 365.72  
46.8     | 27.84    | 29.51    | 1047.36  | 4463.19  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 308.09   | 201.25   | 1        | 1        | 2246.9   | 2614.69  | 367.79  
46.9     | 28.01    | 26.37    | 1047.36  | 4476.74  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 311.38   | 195.63   | 1        | 1        | 2234.83  | 2604.69  | 369.86  
47.0     | 26.27    | 27.08    | 1047.36  | 4362.51  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 316.81   | 190.08   | 1        | 1        | 2222.76  | 2594.69  | 371.93  
47.1     | 27.5     | 27.24    | 1047.36  | 4416.81  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 308.84   | 189.58   | 1        | 1        | 2210.69  | 2584.69  | 374.0   
47.2     | 26.82    | 26.2     | 1047.36  | 4345.14  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 314.19   | 186.49   | 1        | 1        | 2198.62  | 2574.69  | 376.07  
47.3     | 28.72    | 29.7     | 1047.36  | 4286.88  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 316.06   | 189.32   | 1        | 1        | 2186.55  | 2564.69  | 378.14  
47.4     | 29.35    | 29.94    | 1047.36  | 4388.58  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 319.25   | 193.41   | 1        | 1        | 2174.48  | 2554.69  | 380.21  
47.5     | 29.39    | 27.62    | 1047.36  | 4440.02  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 318.39   | 195.91   | 1        | 1        | 2162.41  | 2544.69  | 382.28  
47.6     | 29.72    | 26.32    | 1047.36  | 4539.87  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 327.42   | 190.25   | 1        | 1        | 2150.34  | 2534.69  | 384.35  
47.7     | 26.1     | 27.12    | 1047.36  | 4605.09  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 323.01   | 185.35   | 1        | 1        | 2138.28  | 2524.69  | 386.41  
47.8     | 29.01    | 27.35    | 1047.36  | 4680.87  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 326.27   | 188.27   | 1        | 1        | 2126.21  | 2514.69  | 388.48  
47.9     | 26.92    | 27.65    | 1047.36  | 4650.72  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 324.63   | 192.48   | 1        | 1        | 2114.14  | 2504.69  | 390.55  
48.0     | 28.78    | 28.74    | 1047.36  | 4644.6   | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 321.4    | 191.79   | 1        | 1        | 2102.07  | 2494.69  | 392.62  
48.1     | 28.34    | 27.78    | 1047.36  | 4743.14  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 315.71   | 196.01   | 1        | 1        | 2090.0   | 2484.69  | 394.69  
48.2     | 28.12    | 29.6     | 1047.36  | 4608.27  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 316.49   | 198.39   | 1        | 1        | 2077.93  | 2474.69  | 396.76  
48.3     | 28.71    | 29.32    | 1047.36  | 4480.59  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 314.81   | 203.23   | 1        | 1        | 2065.86  | 2464.69  | 398.83  
48.4     | 27.22    | 28.39    | 1047.36  | 4462.03  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 315.47   | 199.02   | 1        | 1        | 2053.79  | 2454.69  | 400.9   
48.5     | 29.28    | 27.19    | 1047.36  | 4476.44  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 314.33   | 203.77   | 1        | 1        | 2041.72  | 2444.69  | 402.97  
48.6     | 26.86    | 29.53    | 1047.36  | 4444.17  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 323.25   | 206.68   | 1        | 1        | 2029.66  | 2434.69  | 405.03  
48.7     | 28.1     | 29.59    | 1047.36  | 4436.1   | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 315.0    | 204.02   | 1        | 1        | 2017.59  | 2424.69  | 407.1   
48.8     | 28.84    | 27.95    | 1047.36  | 4530.0   | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 305.92   | 207.52   | 1        | 1        | 2005.52  | 2414.69  | 409.17  
48.9     | 1047.36  | 26.66    | 1047.36  | 4414.79  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 305.81   | 201.68   | 1        | 1        | 1993.45  | 2404.69  | 411.24  
49.0     | 1047.36  | 29.4     | 1047.36  | 4422.79  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 309.04   | 202.99   | 1        | 1        | 1981.38  | 2394.69  | 413.31  
49.1     | 1047.36  | 27.64    | 1047.36  | 4361.69  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 308.51   | 198.9    | 1        | 1        | 1969.31  | 2384.69  | 415.38  
49.2     | 1047.36  | 28.46    | 1047.36  | 4306.4   | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 313.09   | 202.01   | 1        | 1        | 1957.24  | 2374.69  | 417.45  
49.3     | 1047.36  | 29.83    | 1047.36  | 4290.88  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 306.61   | 204.88   | 1        | 1        | 1945.17  | 2364.69  | 419.52  
49.4     | 1047.36  | 26.99    | 1047.36  | 4247.33  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 303.07   | 209.8    | 1        | 1        | 1933.1   | 2354.69  | 421.59  
49.5     | 1047.36  | 29.09    | 1047.36  | 4320.85  | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 301.03   | 213.77   | 1        | 1        | 1921.03  | 2344.69  | 423.66  
49.6     | 1047.15  | 28.93    | 1047.15  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1901.03  | 2324.69  | 423.66  
49.7     | 1046.93  | 27.71    | 1046.93  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1881.03  | 2304.69  | 423.66  
49.8     | 1046.72  | 26.07    | 1046.72  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1861.03  | 2284.69  | 423.66  
49.9     | 1046.51  | 26.76    | 1046.51  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1841.03  | 2264.69  | 423.66  
50.0     | 1046.29  | 29.19    | 1046.29  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1821.03  | 2244.69  | 423.66  
50.1     | 1046.08  | 28.73    | 1046.08  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1801.03  | 2224.69  | 423.66  
50.2     | 1045.87  | 27.13    | 1045.87  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1781.03  | 2204.69  | 423.66  
50.3     | 1045.65  | 26.26    | 1045.65  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1761.03  | 2184.69  | 423.66  
50.4     | 1045.44  | 26.43    | 1045.44  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1741.03  | 2164.69  | 423.66  
50.5     | 1045.23  | 26.31    | 1045.23  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1721.03  | 2144.69  | 423.66  
50.6     | 1045.01  | 27.67    | 1045.01  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1701.03  | 2124.69  | 423.66  
50.7     | 1044.8   | 29.47    | 1044.8   | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1681.03  | 2104.69  | 423.66  
50.8     | 1044.59  | 27.99    | 1044.59  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1661.03  | 2084.69  | 423.66  
50.9     | 1044.37  | 26.21    | 1044.37  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1641.03  | 2064.69  | 423.66  
51.0     | 1044.16  | 29.41    | 1044.16  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1621.03  | 2044.69  | 423.66  
51.1     | 1043.95  | 29.52    | 1043.95  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1601.03  | 2024.69  | 423.66  
51.2     | 1043.74  | 28.29    | 1043.74  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1581.03  | 2004.69  | 423.66  
51.3     | 27.06    | 28.44    | 1043.52  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1561.03  | 1984.69  | 423.66  
51.4     | 27.35    | 29.56    | 1043.31  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1541.03  | 1964.69  | 423.66  
51.5     | 28.51    | 29.34    | 1043.1   | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1521.03  | 1944.69  | 423.66  
51.6     | 27.42    | 26.1     | 1042.88  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1501.03  | 1924.69  | 423.66  
51.7     | 28.29    | 28.35    | 1042.67  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1481.03  | 1904.69  | 423.66  
51.8     | 29.48    | 27.93    | 1042.46  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1461.03  | 1884.69  | 423.66  
51.9     | 27.98    | 29.52    | 1042.24  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1441.03  | 1864.69  | 423.66  
52.0     | 29.7     | 26.47    | 1042.03  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1421.03  | 1844.69  | 423.66  
52.1     | 29.82    | 29.49    | 1041.82  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1401.03  | 1824.69  | 423.66  
52.2     | 26.91    | 27.65    | 1041.6   | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1381.03  | 1804.69  | 423.66  
52.3     | 29.14    | 28.24    | 1041.39  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1361.03  | 1784.69  | 423.66  
52.4     | 28.89    | 29.77    | 1041.18  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1341.03  | 1764.69  | 423.66  
52.5     | 27.28    | 27.07    | 1040.96  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1321.03  | 1744.69  | 423.66  
52.6     | 28.36    | 27.0     | 1040.75  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1301.03  | 1724.69  | 423.66  
52.7     | 27.8     | 28.8     | 1040.54  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1281.03  | 1704.69  | 423.66  
52.8     | 26.74    | 26.42    | 1040.32  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1261.03  | 1684.69  | 423.66  
52.9     | 28.11    | 28.79    | 1040.11  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1241.03  | 1664.69  | 423.66  
53.0     | 29.08    | 26.85    | 1039.9   | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1221.03  | 1644.69  | 423.66  
53.1     | 29.23    | 28.13    | 1039.68  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1201.03  | 1624.69  | 423.66  
53.2     | 26.84    | 28.44    | 1039.47  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1181.03  | 1604.69  | 423.66  
53.3     | 29.89    | 27.8     | 1039.26  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1161.03  | 1584.69  | 423.66  
53.4     | 26.91    | 27.93    | 1039.04  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1141.03  | 1564.69  | 423.66  
53.5     | 27.65    | 29.71    | 1038.83  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1121.03  | 1544.69  | 423.66  
53.6     | 28.21    | 26.33    | 1038.62  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1101.03  | 1524.69  | 423.66  
53.7     | 28.71    | 26.77    | 1038.4   | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1081.03  | 1504.69  | 423.66  
53.8     | 28.77    | 28.19    | 1038.19  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1061.03  | 1484.69  | 423.66  
53.9     | 29.0     | 27.65    | 1037.98  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1041.03  | 1464.69  | 423.66  
54.0     | 27.66    | 26.4     | 1037.76  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1021.03  | 1444.69  | 423.66  
54.1     | 27.98    | 28.59    | 1037.55  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 1001.03  | 1424.69  | 423.66  
54.2     | 27.22    | 28.82    | 1037.34  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 981.03   | 1404.69  | 423.66  
54.3     | 27.75    | 26.91    | 1037.12  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 961.03   | 1384.69  | 423.66  
54.4     | 26.45    | 26.89    | 1036.91  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 941.03   | 1364.69  | 423.66  
54.5     | 28.0     | 28.41    | 1036.7   | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 921.03   | 1344.69  | 423.66  
54.6     | 26.13    | 27.65    | 1036.49  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 901.03   | 1324.69  | 423.66  
54.7     | 29.11    | 27.13    | 1036.27  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 881.03   | 1304.69  | 423.66  
54.8     | 28.54    | 27.43    | 1036.06  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 861.03   | 1284.69  | 423.66  
54.9     | 29.38    | 28.28    | 1035.85  | 0        | 290.0    | 100.0    | 200      | 100      | 0        | 0        | 0        | 0        | 1        | 1        | 850      | 1273.66  | 423.66  
55.0     | 26.95    | 28.28    | 1037.36  | 0        | 290.0    | 50.0     | 150.0    | 50.0     | 1        | 0        | 0        | 0        | 1        | 0        | 840.0    | 1263.66  | 423.66  
55.1     | 29.86    | 28.28    | 1037.36  | 0        | 290.0    | 0.0      | 100.0    | 0.0      | 1        | 0        | 0        | 0        | 1        | 1        | 835.0    | 1258.66  | 423.66  
55.2     | 29.79    | 28.28    | 1037.36  | 0        | 290.0    | 0        | 50.0     | 0        | 1        | 0        | 0        | 0        | 1        | 1        | 835.0    | 1258.66  | 423.66  
55.3     | 29.68    | 28.28    | 1037.36  | 0        | 290.0    | 0        | 0.0      | 0        | 1        | 0        | 0        | 0        | 1        | 1        | 835.0    | 1258.66  | 423.66  
